dataset,seed,proposal,batchExecution,elapsedSeconds,sampling,origin,feasible,FWHM,Inter sample RT tolerance,MS1 noise level,MZ tolerance option,Min consecutive,Min height,Chrom. Threshold,Top-to-edge ratio,MZ tolerance / m/z,MZ tolerance / ppm,Yasin isotope score,Rows (incl. isotopes),Single file rows / %,Rows without isotopes / %,Runtime / s,Total features,Median row height,Cache hit,Row height q10
thermo-20y-qc,101,64,48,72.1212162,GAUSSIAN,Evolution,true,0.060778608896150284,0.02009829203406954,3.0,3.0,4.0,574460.6271587226,0.80658842419779,1.540906405893488,0.005,15.0,3925.303530366563,7308,21.1,14.5,1.77,29572,1296826.375,false,658838.8125
thermo-20y-qc,101,65,48,72.1213473,GAUSSIAN,Evolution,true,0.019003640844924372,0.06311401226561461,3.962244528887976,3.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.005,15.0,3020.514347942379,6202,18.2,16.2,0.0,26171,1290228.4375,true,507947.984375
thermo-20y-qc,101,66,48,72.1213646,GAUSSIAN,Evolution,true,0.02199297932498446,0.0696557490574453,3.2221191800666467,1.0,7.0,551273.6893125888,0.97,1.5,0.001,5.0,1683.8910124991733,3666,17.8,11.6,0.0,15121,1963756.625,true,696479.65625
thermo-20y-qc,101,67,49,74.2246222,GAUSSIAN,Evolution,true,0.01786015059161109,0.04686916112727526,3.0,1.0,4.0,409818.24630879774,0.8439254253696605,1.6857476791825063,0.001,5.0,3333.676339752202,8836,23.0,16.6,2.034,33495,1037345.9375,false,476061.90625
thermo-20y-qc,101,68,49,74.2247167,GAUSSIAN,Evolution,true,0.02506441074508983,0.03948099533781673,3.0,1.0,9.0,407628.3172718066,0.8735846837430028,2.211508509700139,0.001,5.0,987.0058076225046,2944,22.5,10.4,0.0,11020,1619068.0625,true,537159.1875
thermo-20y-qc,101,69,49,74.2247286,GAUSSIAN,Evolution,true,0.06085307406113626,0.02009829203406954,3.831143501548997,3.0,5.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,2980.464847848898,6595,21.1,15.4,0.0,26684,1420539.0,true,667247.0
thermo-20y-qc,101,70,49,74.2247445,GAUSSIAN,Evolution,true,0.05366197332171022,0.020294401206894228,3.0,1.0,8.0,721254.9336467048,0.9045705636312612,2.0240274995642795,0.001,5.0,1137.9036354823072,2584,18.8,8.2,0.0,10315,2456699.375,true,881628.6875
thermo-20y-qc,101,71,49,74.224755,GAUSSIAN,Evolution,true,0.02065537950133807,0.04222106866213189,5.621199931487666,1.0,4.0,518743.2624036779,0.9120459498324507,2.1978529631191925,0.001,5.0,1751.7993086419754,5146,20.0,14.3,0.0,20250,1719917.5625,true,652040.84375
thermo-20y-qc,101,72,49,74.2247654,GAUSSIAN,Evolution,true,0.02065537950133807,0.04915283338865106,5.621199931487666,1.0,4.0,518743.2624036779,0.8906500809363906,2.0342884909748555,0.001,5.0,1942.501309923243,5504,20.2,15.2,0.0,21757,1628650.1875,true,642663.1875
thermo-20y-qc,101,73,50,75.7937196,GAUSSIAN,Evolution,true,0.01729187648743391,0.05434642152197564,8.006047520078374,2.0,3.0,184487.92718057169,0.97,2.0251111208423347,0.003,7.0,2255.489940780401,6370,21.1,18.8,1.538,24654,1180906.75,false,280514.796875
thermo-20y-qc,101,74,50,75.7938109,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,4.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,3980.827370660992,7429,21.1,14.6,0.0,30076,1284649.75,true,656966.65625
thermo-20y-qc,101,75,50,75.7938223,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,4.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,3980.827370660992,7429,21.1,14.6,0.0,30076,1284649.75,true,656966.65625
thermo-20y-qc,101,76,50,75.793834,GAUSSIAN,Evolution,true,0.019605945936957848,0.10441958415467943,3.0,2.0,4.0,787290.9484030381,0.9561792417905041,1.8271289442886736,0.003,7.0,3154.9133947022356,4878,15.5,11.6,0.0,21292,2015874.8125,true,928948.9375
thermo-20y-qc,101,77,51,77.1423252,GAUSSIAN,Evolution,true,0.03625182995539705,0.06311401226561461,3.962244528887976,3.0,6.0,483756.2303266005,0.9133875039983841,1.5,0.005,15.0,2968.6463480688303,5599,17.6,15.1,1.316,24001,1439615.25,false,589189.3125
thermo-20y-qc,101,78,52,78.4843971,GAUSSIAN,Evolution,true,0.03936890910027089,0.030563474166034287,5.748420228913891,3.0,3.0,573576.653025769,0.8102132091681469,1.8406932644672604,0.005,15.0,2278.4760214576695,6311,21.5,16.5,1.307,24793,1515578.75,false,677986.0
thermo-20y-qc,101,79,53,79.6963278,GAUSSIAN,Evolution,true,0.02065537950133807,0.04222106866213189,5.621199931487666,1.0,4.0,518743.2624036779,0.9120459498324507,2.2301203687722913,0.001,5.0,1739.9402597402598,5094,19.9,14.1,1.186,20020,1735021.5625,false,652664.40625
thermo-20y-qc,101,80,53,79.6964426,GAUSSIAN,Evolution,true,0.019003640844924372,0.07951063104656217,3.962244528887976,2.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.003,7.0,3032.0369754399535,6096,17.8,15.8,0.0,25855,1304961.875,true,509646.40625
thermo-20y-qc,101,81,53,79.6964551,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,4.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,3980.827370660992,7429,21.1,14.6,0.0,30076,1284649.75,true,656966.65625
thermo-20y-qc,101,82,54,81.1249424,GAUSSIAN,Evolution,true,0.019003640844924372,0.08329506822162097,3.962244528887976,2.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.003,7.0,3019.5050481606127,6088,17.7,15.8,1.391,25851,1307593.3125,false,509646.40625
thermo-20y-qc,101,83,54,81.1250258,GAUSSIAN,Evolution,true,0.02065537950133807,0.04222106866213189,5.621199931487666,1.0,4.0,518743.2624036779,0.9120459498324507,2.1978529631191925,0.001,5.0,1751.7993086419754,5146,20.0,14.3,0.0,20250,1719917.5625,true,652040.84375
thermo-20y-qc,101,84,54,81.1250374,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,4.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,3980.827370660992,7429,21.1,14.6,0.0,30076,1284649.75,true,656966.65625
thermo-20y-qc,101,85,55,82.9050799,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,4.0,641981.7992687407,0.80658842419779,1.5,0.005,15.0,3923.447288940026,6797,20.8,13.8,1.729,27812,1424996.0,false,725889.375
thermo-20y-qc,101,86,56,84.7322306,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,3.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,3954.3381979904466,7507,21.1,14.8,1.777,30355,1267849.625,false,655545.15625
thermo-20y-qc,101,87,57,86.3587467,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,3.0,754857.0263568347,0.80658842419779,1.5,0.005,15.0,3622.843868266366,5956,20.0,12.8,1.584,24838,1662451.875,false,855044.96875
thermo-20y-qc,101,88,58,87.666016,GAUSSIAN,Evolution,true,0.025802772850033663,0.04785342180256405,5.545278907575735,2.0,6.0,244467.9202195078,0.97,1.8309535065498768,0.003,7.0,2332.0512749059494,5334,19.1,16.7,1.281,21531,1227234.8125,false,351826.375
thermo-20y-qc,101,89,58,87.6661019,GAUSSIAN,Evolution,true,0.02065537950133807,0.04915283338865106,5.621199931487666,1.0,4.0,518743.2624036779,0.8906500809363906,2.0342884909748555,0.001,5.0,1942.501309923243,5504,20.2,15.2,0.0,21757,1628650.1875,true,642663.1875
thermo-20y-qc,101,90,59,89.2446628,GAUSSIAN,Evolution,true,0.01729187648743391,0.041180687015165654,8.006047520078374,2.0,3.0,184487.92718057169,0.97,2.0251111208423347,0.003,7.0,2256.6643688414906,6405,21.5,18.9,1.55,24661,1179171.125,false,279546.609375
thermo-20y-qc,101,91,60,91.0700934,GAUSSIAN,Evolution,true,0.019003640844924372,0.10620770265356805,3.068913106511689,3.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.005,15.0,3727.486277193488,6499,16.9,13.8,1.793,27764,1245064.25,false,509336.34375
thermo-20y-qc,101,92,61,92.8022014,GAUSSIAN,Evolution,true,0.04034576548103655,0.018232203378772557,3.0,3.0,4.0,641981.7992687407,0.80658842419779,1.5,0.005,15.0,4337.502959180222,7315,21.5,13.6,1.676,29569,1417962.25,false,725634.21875
thermo-20y-qc,101,93,61,92.8022873,GAUSSIAN,Evolution,true,0.06085307406113626,0.02009829203406954,3.831143501548997,3.0,5.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,2980.464847848898,6595,21.1,15.4,0.0,26684,1420539.0,true,667247.0
thermo-20y-qc,101,94,62,94.088657,GAUSSIAN,Evolution,true,0.03897340032626656,0.04222106866213189,5.621199931487666,1.0,4.0,484982.6763486689,0.9120459498324507,2.1978529631191925,0.001,5.0,1647.531313031928,5211,20.5,14.6,1.26,20327,1657375.125,false,613736.25
thermo-20y-qc,101,95,62,94.0887466,GAUSSIAN,Evolution,true,0.025362722785308524,0.04686916112727526,3.0,1.0,4.0,409818.24630879774,0.8439254253696605,1.6857476791825063,0.001,5.0,3302.4786572607163,8843,23.2,16.6,0.0,33454,1037698.25,true,476127.78125
thermo-20y-qc,101,96,63,95.9212611,GAUSSIAN,Evolution,true,0.03134475386904812,0.10620770265356805,3.068913106511689,3.0,6.0,382470.75903754367,0.9085709074752515,1.5786279550322124,0.005,15.0,3827.3943866355207,6694,17.4,14.0,1.791,28254,1165409.0625,false,465577.953125
thermo-20y-qc,101,97,64,97.5413669,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,3.0,721096.4403018256,0.80658842419779,1.5,0.005,15.0,3677.1842156443267,6205,20.7,13.2,1.576,25709,1596322.375,false,815633.53125
thermo-20y-qc,101,98,64,97.5414712,GAUSSIAN,Evolution,true,0.019003640844924372,0.10620770265356805,3.068913106511689,3.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.005,15.0,3727.486277193488,6499,16.9,13.8,0.0,27764,1245064.25,true,509336.34375
thermo-20y-qc,101,99,64,97.5414845,GAUSSIAN,Evolution,true,0.05366197332171022,0.019361356879245735,3.0,1.0,8.0,721254.9336467048,0.9045705636312612,2.0240274995642795,0.001,5.0,1137.9036354823072,2584,18.8,8.2,0.0,10315,2456699.375,true,881628.6875
thermo-20y-qc,101,100,65,99.2589613,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.4547385020828245,3.0,4.0,574460.6271587226,0.80658842419779,1.5,0.005,15.0,3432.884817459248,7349,21.2,16.2,1.67,29692,1297748.625,false,658318.5
thermo-20y-qc,101,101,66,101.0669753,GAUSSIAN,Evolution,true,0.041598408159097974,0.11433288196251026,3.068913106511689,3.0,6.0,348710.1729825346,0.9085709074752515,1.7258552240321057,0.005,15.0,3642.4590605983312,6532,17.2,14.3,1.767,27443,1129160.1875,false,430041.796875
thermo-20y-qc,101,102,67,102.8704547,GAUSSIAN,Evolution,true,0.04034576548103655,0.018232203378772557,3.0,3.0,3.0,641981.7992687407,0.80658842419779,1.5,0.005,15.0,4304.43549089934,7389,21.6,13.8,1.748,29833,1403343.0,false,725097.03125
thermo-20y-qc,101,103,67,102.8705563,GAUSSIAN,Evolution,true,0.019003640844924372,0.06311401226561461,3.962244528887976,3.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.005,15.0,3020.514347942379,6202,18.2,16.2,0.0,26171,1290228.4375,true,507947.984375
thermo-20y-qc,101,104,68,104.5852976,GAUSSIAN,Evolution,true,0.019003640844924372,0.10620770265356805,3.288323296642215,3.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.005,15.0,3421.676574896713,6406,16.8,14.3,1.674,27351,1265102.1875,false,509566.46875
thermo-20y-qc,101,105,69,106.2342253,GAUSSIAN,Evolution,true,0.027858429208569464,0.10620770265356805,3.068913106511689,3.0,7.0,382470.75903754367,0.9085709074752515,1.5786279550322124,0.005,15.0,3164.6487216794844,5716,18.2,13.0,1.613,24055,1285416.4375,false,473701.6875
thermo-20y-qc,101,106,69,106.2343215,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,3.0,754857.0263568347,0.80658842419779,1.5,0.005,15.0,3622.843868266366,5956,20.0,12.8,0.0,24838,1662451.875,true,855044.96875
thermo-20y-qc,101,107,70,107.6032622,GAUSSIAN,Evolution,true,0.025802772850033663,0.04785342180256405,5.871158165065756,2.0,6.0,244467.9202195078,0.930688324920758,1.8309535065498768,0.003,7.0,2627.6125209480488,6179,19.2,17.7,1.337,25062,1104127.375,false,339881.546875
thermo-20y-qc,101,108,71,109.6968872,GAUSSIAN,Evolution,true,0.04034576548103655,0.018232203378772557,3.0,3.0,3.0,518240.70359717903,0.80658842419779,1.5,0.005,15.0,4612.393142198531,8806,22.9,15.8,2.023,34705,1148707.5,false,587666.25
thermo-20y-qc,101,109,72,111.614229,GAUSSIAN,Evolution,true,0.06085307406113626,0.0010692509691830644,3.0,3.0,4.0,641981.7992687407,0.80658842419779,1.5,0.005,15.0,1675.140252454418,8788,32.0,13.7,1.849,27807,1455968.5625,false,731116.59375
thermo-20y-qc,101,110,73,113.2893998,GAUSSIAN,Evolution,true,0.06085307406113626,0.018232203378772557,3.0,3.0,4.0,641981.7992687407,0.80658842419779,1.5800965848536377,0.005,15.0,3764.643859974069,6625,21.3,13.7,1.632,26995,1435654.5,false,726264.15625
thermo-20y-qc,101,111,74,114.2961646,GAUSSIAN,Evolution,true,0.05366197332171022,0.019361356879245735,3.0,1.0,8.0,721254.9336467048,0.9045705636312612,1.9191910956825469,0.001,5.0,1226.2128605200946,2650,19.2,8.7,0.993,10575,2393889.875,false,881445.875
thermo-20y-qc,101,112,75,116.0481205,GAUSSIAN,Evolution,true,0.04034576548103655,0.011750463193165,3.0,3.0,4.0,641981.7992687407,0.80658842419779,1.5,0.005,15.0,4295.620265151515,7362,22.0,13.6,1.697,29568,1413936.3125,false,725634.21875
thermo-20y-qc,101,113,76,118.0089502,GAUSSIAN,Evolution,true,0.021571657918142115,0.04686916112727526,3.0,1.0,5.0,409818.24630879774,0.8439254253696605,1.6110619356661222,0.001,5.0,3473.3354675079645,8426,22.9,15.3,1.897,32331,1090784.375,false,481673.171875
thermo-20y-qc,101,114,77,119.4915462,GAUSSIAN,Evolution,true,0.06085307406113626,0.02009829203406954,3.831143501548997,3.0,5.0,634563.4996781722,0.80658842419779,1.5,0.005,15.0,2987.1361479886777,6150,20.8,14.8,1.444,25083,1557309.625,false,733989.28125
thermo-20y-qc,101,115,77,119.4916311,GAUSSIAN,Evolution,true,0.02065537950133807,0.04915283338865106,5.621199931487666,1.0,4.0,518743.2624036779,0.8906500809363906,2.0342884909748555,0.001,5.0,1942.501309923243,5504,20.2,15.2,0.0,21757,1628650.1875,true,642663.1875
thermo-20y-qc,101,116,78,120.7500278,GAUSSIAN,Evolution,true,0.02065537950133807,0.04222106866213189,5.621199931487666,1.0,4.0,469183.6704845387,0.9120459498324507,2.1978529631191925,0.001,5.0,1788.68030201663,5360,20.4,14.7,1.232,20926,1624530.3125,false,595922.03125
thermo-20y-qc,101,117,79,122.1846155,GAUSSIAN,Evolution,true,0.019003640844924372,0.10620770265356805,3.97790104255386,2.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.003,7.0,2947.786558660517,6054,17.5,15.7,1.403,25801,1317511.8125,false,513516.46875
thermo-20y-qc,101,118,80,123.6025233,GAUSSIAN,Evolution,true,0.01888290953572281,0.07951063104656217,3.962244528887976,2.0,6.0,416231.3450925527,0.9133875039983841,1.5,0.003,7.0,3032.0369754399535,6096,17.8,15.8,1.382,25855,1304961.875,false,509646.40625
zenotof-feces-pos,7,1,1,4.2818727,GAUSSIAN,Estimate,true,0.04732702486217022,0.02121567726135254,7.0,2.0,6.0,198.0,0.85,1.7,0.003,7.0,15420.158015124638,4598,19.9,0.6,4.199,21422,416.0952453613281,false,220.7142791748047
zenotof-feces-pos,7,2,1,4.2848138,GAUSSIAN,Estimate,true,0.04732702486217022,0.02121567726135254,7.0,2.0,6.0,198.0,0.85,1.7,0.003,7.0,15420.158015124638,4598,19.9,0.6,0.0,21422,416.0952453613281,true,220.7142791748047
zenotof-feces-pos,7,3,2,9.691715,GAUSSIAN,Perturbed,true,0.06470387851170666,0.009369652031321438,7.0,3.0,4.0,158.98352145129957,0.799218778371101,1.6825087895971231,0.005,15.0,18887.486452567897,7982,29.8,1.1,5.324,31076,301.3571472167969,false,173.6714324951172
zenotof-feces-pos,7,4,3,12.3662098,GAUSSIAN,Perturbed,true,0.039144082779775775,0.014304356539783835,8.73084097752148,2.0,8.0,239.417210000414,0.8480770503968929,1.5651523999247694,0.003,7.0,7611.930242424242,3659,22.8,0.6,2.633,16500,488.9004211425781,false,267.67315673828125
zenotof-feces-pos,7,5,4,17.6993712,GAUSSIAN,Perturbed,true,0.07691158367415003,0.018777238705073175,8.469647595404295,2.0,3.0,122.90666833141196,0.7116607180013175,1.6328848637531879,0.003,7.0,7388.126123200173,9763,29.0,1.4,5.223,36948,233.60000610351562,false,134.72856903076172
zenotof-feces-pos,7,6,5,19.3667597,GAUSSIAN,Perturbed,true,0.055330130127736174,0.016826558978790374,17.292284962186528,3.0,9.0,231.00152049393728,0.6592324680452285,1.8280941902949732,0.005,15.0,5580.95,3588,20.5,1.1,1.634,16880,487.66233825683594,false,262.1947937011719
zenotof-feces-pos,7,7,6,23.2058894,GAUSSIAN,Perturbed,true,0.05124122931970408,0.07908628551645415,7.0,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,15293.454144247627,3218,14.8,0.6,3.802,16541,625.7142944335938,false,333.6714324951172
zenotof-feces-pos,7,8,7,26.4667535,GAUSSIAN,Perturbed,true,0.026574798859655857,0.018963058140077114,7.0,2.0,10.0,208.20044177428375,0.97,1.6456102346234824,0.003,7.0,7974.928167608912,2727,20.9,0.3,3.234,12028,478.417236328125,false,242.55711364746094
zenotof-feces-pos,7,9,8,29.4442462,GAUSSIAN,Perturbed,true,0.06732134951569449,0.01800416312215067,10.056610255694638,2.0,3.0,201.00599764721926,0.8781281987165234,1.5,0.003,7.0,8080.188727831541,5300,21.9,1.0,2.925,24077,391.27142333984375,false,222.2857208251953
zenotof-feces-pos,7,10,9,31.1122673,GAUSSIAN,Perturbed,true,0.026574798859655857,0.02511797826222075,17.158996493535255,3.0,3.0,261.40721311894424,0.6626534646140984,2.479059675996951,0.005,15.0,4539.645170009189,4012,20.8,0.9,1.639,18499,526.5,false,291.0857238769531
zenotof-feces-pos,7,11,10,32.5767805,GAUSSIAN,Perturbed,true,0.09014880624446886,0.008693260764172778,11.118386063401724,2.0,7.0,486.1179745023716,0.631604411088137,2.2726791763100103,0.003,7.0,3172.411033490857,2051,19.1,0.4,1.449,9734,1012.5714111328125,false,537.6666870117188
zenotof-feces-pos,7,12,11,36.0201227,GAUSSIAN,Perturbed,true,0.06271616560559028,0.009401160444527119,7.0,2.0,4.0,264.31170985568,0.84294461548264,2.047770426331711,0.003,7.0,11109.103819840366,4030,23.6,0.6,3.403,17540,529.9714050292969,false,293.54286193847656
zenotof-feces-pos,7,13,12,39.5931704,GAUSSIAN,Perturbed,true,0.026574798859655857,0.01356421291839967,9.604823155686445,3.0,3.0,166.66330037091706,0.7820678413702311,1.5818995342488742,0.005,15.0,5712.646342993351,9231,35.1,1.2,3.495,31884,304.79998779296875,false,181.4857177734375
zenotof-feces-pos,7,14,13,41.2597895,GAUSSIAN,Perturbed,true,0.08848041952051237,0.015611976896808565,11.734474486275662,3.0,3.0,352.6627751258504,0.97,1.6921737656817217,0.005,15.0,6253.9880304679,2758,16.8,0.7,1.645,13785,731.4571228027344,false,394.3999938964844
zenotof-feces-pos,7,15,14,42.5278739,GAUSSIAN,Perturbed,true,0.0702650917371579,0.03936961700874905,15.431762034764915,2.0,12.0,241.7613511192785,0.7150930466013727,1.681010780945152,0.003,7.0,1858.1728806498645,2218,21.4,0.7,1.254,9602,539.7552185058594,false,279.32518005371094
zenotof-feces-pos,7,16,15,44.0998566,GAUSSIAN,Perturbed,true,0.06660895235661707,0.021410833404525577,19.064645382678666,5.0,3.0,215.19219753642352,0.76670587199344,2.108754444348662,0.01,20.0,6017.609046849758,4640,19.0,1.1,1.54,22284,440.88572692871094,false,241.57142639160156
zenotof-feces-pos,7,17,16,47.0105792,GAUSSIAN,Perturbed,true,0.0636936247510653,0.04230169240693529,7.0,3.0,5.0,361.83306736113474,0.695848782812946,1.9039315168044864,0.005,15.0,17875.885641589877,2867,17.2,0.4,2.885,14542,723.6571655273438,false,404.971435546875
zenotof-feces-pos,7,18,17,52.0039314,GAUSSIAN,Perturbed,true,0.036732614783088084,0.010074308953107087,7.544809127550318,2.0,5.0,135.95778914039636,0.8037408927052907,1.5,0.003,7.0,5866.108405018903,10964,36.3,1.0,4.909,36502,258.6857147216797,false,149.1714324951172
zenotof-feces-pos,7,19,18,55.115873,GAUSSIAN,Perturbed,true,0.030708645779670526,0.032985984145947674,7.0,2.0,5.0,370.5746231528335,0.8584965022812755,1.5,0.003,7.0,12120.765233593265,2965,19.0,0.5,3.085,14491,714.3428344726562,false,411.9571533203125
zenotof-feces-pos,7,20,19,59.6018359,GAUSSIAN,Perturbed,true,0.031052171535656214,0.03531910760925339,8.405693455443716,3.0,3.0,139.2046410343337,0.8639894237566884,2.0301522456357817,0.005,15.0,15841.211228374237,7133,21.4,1.0,4.415,32311,278.25714111328125,false,154.34285736083984
zenotof-feces-pos,7,21,20,62.6311422,GAUSSIAN,Perturbed,true,0.03131168933548975,0.019961238950794602,7.470456593132269,2.0,7.0,251.33464060861593,0.964852085570598,1.5939752237862557,0.003,7.0,10992.939585973807,3445,18.0,0.5,2.998,16569,529.3809814453125,false,279.78570556640625
zenotof-feces-pos,7,22,21,64.3706228,GAUSSIAN,Evolution,true,0.036732614783088084,0.010074308953107087,36.42308725788896,2.0,4.0,135.95778914039636,0.8037408927052907,1.5,0.003,7.0,1296.744669035984,10919,36.7,6.7,1.682,36016,262.028564453125,false,150.45713806152344
zenotof-feces-pos,7,23,22,67.5799514,GAUSSIAN,Evolution,true,0.06732134951569449,0.01800416312215067,9.191189766933899,2.0,3.0,201.00599764721926,0.8781281987165234,1.5,0.003,7.0,9241.118360397026,5301,22.0,0.9,3.163,24079,391.1714172363281,false,222.2857208251953
zenotof-feces-pos,7,24,23,69.0990882,GAUSSIAN,Evolution,true,0.09014880624446886,0.008693260764172778,11.118386063401724,3.0,7.0,486.1179745023716,0.6564942316886652,2.1814247815114487,0.005,15.0,4086.3205830561533,2098,19.5,0.4,1.504,10222,1002.6428527832031,false,536.6904602050781
zenotof-feces-pos,7,25,24,72.7291083,GAUSSIAN,Evolution,true,0.07271332793235241,0.007795403374926185,7.0,2.0,4.0,264.31170985568,0.8345326581075252,2.047770426331711,0.003,7.0,9615.20408046634,4138,24.3,0.6,3.587,17498,534.5,false,293.22857666015625
zenotof-feces-pos,7,26,25,76.8215685,GAUSSIAN,Evolution,true,0.031052171535656214,0.04202924455246657,8.405693455443716,3.0,3.0,132.63718907922868,0.8639894237566884,2.0301522456357817,0.005,15.0,16544.50074074074,7388,20.7,1.1,4.034,33750,265.028564453125,false,146.44285583496094
zenotof-feces-pos,7,27,26,79.8380623,GAUSSIAN,Evolution,true,0.043041861009694635,0.032985984145947674,7.0,3.0,4.0,436.6671152580949,0.8584965022812755,1.5,0.005,15.0,13987.053858267716,2531,18.1,0.6,2.993,12700,842.4000244140625,false,483.6000061035156
zenotof-feces-pos,7,28,27,83.2598979,GAUSSIAN,Evolution,true,0.08051947823909052,0.025971896146362725,7.0,3.0,5.0,361.83306736113474,0.695848782812946,1.9039315168044864,0.005,15.0,17380.492402265507,2863,17.4,0.4,3.396,14478,723.6571655273438,false,405.27142333984375
zenotof-feces-pos,7,29,28,87.0710268,GAUSSIAN,Evolution,true,0.045294433946061405,0.07908628551645415,7.0,2.0,3.0,250.0876058287124,0.97,1.5,0.003,7.0,16339.882309979655,3814,15.2,0.5,3.778,19169,524.6285705566406,false,281.5857238769531
zenotof-feces-pos,7,30,29,89.6483509,GAUSSIAN,Evolution,true,0.06660895235661707,0.021410833404525577,19.064645382678666,5.0,3.0,113.76742458150594,0.76670587199344,2.108754444348662,0.01,20.0,5806.462019243238,9299,26.7,2.8,2.518,38559,215.1999969482422,false,125.52856826782227
zenotof-feces-pos,7,31,30,93.01053,GAUSSIAN,Evolution,true,0.08051947823909052,0.025971896146362725,7.0,3.0,5.0,334.33285824417817,0.695848782812946,1.9039315168044864,0.005,15.0,19064.88443472106,3103,17.9,0.4,3.335,15541,668.2285766601562,false,372.94285583496094
zenotof-feces-pos,7,32,30,93.0108129,GAUSSIAN,Evolution,true,0.026574798859655857,0.02511797826222075,17.158996493535255,3.0,3.0,261.40721311894424,0.6626534646140984,2.479059675996951,0.005,15.0,4539.645170009189,4012,20.8,0.9,0.0,18499,526.5,true,291.0857238769531
zenotof-feces-pos,7,33,31,96.499321,GAUSSIAN,Evolution,true,0.026574798859655857,0.018963058140077114,7.0,2.0,10.0,208.20044177428375,0.8846093891855504,1.6456102346234824,0.003,7.0,8542.59271851537,3202,20.9,0.5,3.464,14118,445.8706359863281,false,236.5804214477539
zenotof-feces-pos,7,34,32,101.9233958,GAUSSIAN,Evolution,true,0.07261167837539859,0.01767077408884208,7.0,3.0,4.0,158.98352145129957,0.799218778371101,1.7693268850813015,0.005,15.0,26694.476009064336,6998,24.1,1.0,5.361,30449,309.4857177734375,false,174.72856903076172
zenotof-feces-pos,7,35,33,104.8759952,GAUSSIAN,Evolution,true,0.0633269908933127,0.035794193619220344,7.0,3.0,4.0,436.6671152580949,0.8584965022812755,1.5,0.005,15.0,15359.797290836654,2458,16.9,0.6,2.932,12550,854.3713989257812,false,483.97142028808594
zenotof-feces-pos,7,36,34,108.7896522,GAUSSIAN,Evolution,true,0.03131168933548975,0.019961238950794602,7.470456593132269,2.0,7.0,160.88296347173895,0.964852085570598,1.5939752237862557,0.003,7.0,11569.667807458109,5106,21.8,0.5,3.864,22499,350.07142639160156,false,180.64286041259766
zenotof-feces-pos,7,37,35,112.2154587,GAUSSIAN,Evolution,true,0.07656557830724456,0.03020128420052247,7.0,3.0,7.0,334.33285824417817,0.695848782812946,1.9039315168044864,0.005,15.0,17975.660524499654,2817,16.6,0.7,3.398,14490,680.3809814453125,false,375.2142791748047
zenotof-feces-pos,7,38,36,117.5393047,GAUSSIAN,Evolution,true,0.07261167837539859,0.01767077408884208,7.0,3.0,3.0,158.98352145129957,0.799218778371101,1.7693268850813015,0.005,15.0,26675.597006105967,7006,24.2,1.0,5.248,30462,309.4857177734375,false,174.72856903076172
zenotof-feces-pos,7,39,36,117.5394772,GAUSSIAN,Evolution,true,0.055330130127736174,0.016826558978790374,17.292284962186528,3.0,9.0,231.00152049393728,0.6592324680452285,1.8280941902949732,0.005,15.0,5580.95,3588,20.5,1.1,0.0,16880,487.66233825683594,true,262.1947937011719
zenotof-feces-pos,7,40,36,117.539496,GAUSSIAN,Evolution,true,0.08848041952051237,0.015611976896808565,11.734474486275662,3.0,3.0,352.6627751258504,0.97,1.6921737656817217,0.005,15.0,6253.9880304679,2758,16.8,0.7,0.0,13785,731.4571228027344,true,394.3999938964844
zenotof-feces-pos,7,41,36,117.5395377,GAUSSIAN,Evolution,true,0.045294433946061405,0.07908628551645415,7.0,2.0,3.0,250.0876058287124,0.97,1.5,0.003,7.0,16339.882309979655,3814,15.2,0.5,0.0,19169,524.6285705566406,true,281.5857238769531
