dataset,distribution,value
thermo-20y-qc,isotopeFwhms,0.018674124032258987
thermo-20y-qc,isotopeFwhms,0.018711423501372337
thermo-20y-qc,isotopeFwhms,0.01872413046658039
thermo-20y-qc,isotopeFwhms,0.01873083785176277
thermo-20y-qc,isotopeFwhms,0.018735632300376892
thermo-20y-qc,isotopeFwhms,0.018767688423395157
thermo-20y-qc,isotopeFwhms,0.018791044130921364
thermo-20y-qc,isotopeFwhms,0.018798764795064926
thermo-20y-qc,isotopeFwhms,0.018813861533999443
thermo-20y-qc,isotopeFwhms,0.018814824521541595
thermo-20y-qc,isotopeFwhms,0.018854761496186256
thermo-20y-qc,isotopeFwhms,0.018855419009923935
thermo-20y-qc,isotopeFwhms,0.01888922229409218
thermo-20y-qc,isotopeFwhms,0.01890859752893448
thermo-20y-qc,isotopeFwhms,0.018917234614491463
thermo-20y-qc,isotopeFwhms,0.01892639510333538
thermo-20y-qc,isotopeFwhms,0.018929779529571533
thermo-20y-qc,isotopeFwhms,0.01893157884478569
thermo-20y-qc,isotopeFwhms,0.018935877829790115
thermo-20y-qc,isotopeFwhms,0.01895943470299244
thermo-20y-qc,isotopeFwhms,0.018984176218509674
thermo-20y-qc,isotopeFwhms,0.01902545988559723
thermo-20y-qc,isotopeFwhms,0.019038746133446693
thermo-20y-qc,isotopeFwhms,0.019039703533053398
thermo-20y-qc,isotopeFwhms,0.019050264731049538
thermo-20y-qc,isotopeFwhms,0.019103247672319412
thermo-20y-qc,isotopeFwhms,0.019152311608195305
thermo-20y-qc,isotopeFwhms,0.019161969423294067
thermo-20y-qc,isotopeFwhms,0.01918305642902851
thermo-20y-qc,isotopeFwhms,0.019189223647117615
thermo-20y-qc,isotopeFwhms,0.01918976567685604
thermo-20y-qc,isotopeFwhms,0.019210638478398323
thermo-20y-qc,isotopeFwhms,0.019229888916015625
thermo-20y-qc,isotopeFwhms,0.019233768805861473
thermo-20y-qc,isotopeFwhms,0.01924661360681057
thermo-20y-qc,isotopeFwhms,0.01924770325422287
thermo-20y-qc,isotopeFwhms,0.01925412006676197
thermo-20y-qc,isotopeFwhms,0.019255919381976128
thermo-20y-qc,isotopeFwhms,0.019260168075561523
thermo-20y-qc,isotopeFwhms,0.01926283910870552
thermo-20y-qc,isotopeFwhms,0.019283326342701912
thermo-20y-qc,isotopeFwhms,0.01929910108447075
thermo-20y-qc,isotopeFwhms,0.019327303394675255
thermo-20y-qc,isotopeFwhms,0.019389895722270012
thermo-20y-qc,isotopeFwhms,0.01939898356795311
thermo-20y-qc,isotopeFwhms,0.01942656747996807
thermo-20y-qc,isotopeFwhms,0.019447466358542442
thermo-20y-qc,isotopeFwhms,0.019483596086502075
thermo-20y-qc,isotopeFwhms,0.019607260823249817
thermo-20y-qc,isotopeFwhms,0.01961417682468891
thermo-20y-qc,isotopeFwhms,0.01964520663022995
thermo-20y-qc,isotopeFwhms,0.019648637622594833
thermo-20y-qc,isotopeFwhms,0.019706033170223236
thermo-20y-qc,isotopeFwhms,0.019706735387444496
thermo-20y-qc,isotopeFwhms,0.019713908433914185
thermo-20y-qc,isotopeFwhms,0.0197422094643116
thermo-20y-qc,isotopeFwhms,0.019763071089982986
thermo-20y-qc,isotopeFwhms,0.01976439729332924
thermo-20y-qc,isotopeFwhms,0.019774997606873512
thermo-20y-qc,isotopeFwhms,0.01977677457034588
thermo-20y-qc,isotopeFwhms,0.019776906818151474
thermo-20y-qc,isotopeFwhms,0.01979914866387844
thermo-20y-qc,isotopeFwhms,0.019801482558250427
thermo-20y-qc,isotopeFwhms,0.019828949123620987
thermo-20y-qc,isotopeFwhms,0.019842570647597313
thermo-20y-qc,isotopeFwhms,0.019842762500047684
thermo-20y-qc,isotopeFwhms,0.01984713412821293
thermo-20y-qc,isotopeFwhms,0.019847417250275612
thermo-20y-qc,isotopeFwhms,0.019849086180329323
thermo-20y-qc,isotopeFwhms,0.019874751567840576
thermo-20y-qc,isotopeFwhms,0.019908010959625244
thermo-20y-qc,isotopeFwhms,0.019911127164959908
thermo-20y-qc,isotopeFwhms,0.019928691908717155
thermo-20y-qc,isotopeFwhms,0.019961655139923096
thermo-20y-qc,isotopeFwhms,0.01996796950697899
thermo-20y-qc,isotopeFwhms,0.019998962059617043
thermo-20y-qc,isotopeFwhms,0.020067542791366577
thermo-20y-qc,isotopeFwhms,0.02010527066886425
thermo-20y-qc,isotopeFwhms,0.020105665549635887
thermo-20y-qc,isotopeFwhms,0.02012367732822895
thermo-20y-qc,isotopeFwhms,0.020137714222073555
thermo-20y-qc,isotopeFwhms,0.020157715305685997
thermo-20y-qc,isotopeFwhms,0.020163120701909065
thermo-20y-qc,isotopeFwhms,0.020182082429528236
thermo-20y-qc,isotopeFwhms,0.020182810723781586
thermo-20y-qc,isotopeFwhms,0.020206013694405556
thermo-20y-qc,isotopeFwhms,0.020222095772624016
thermo-20y-qc,isotopeFwhms,0.020247068256139755
thermo-20y-qc,isotopeFwhms,0.020256303250789642
thermo-20y-qc,isotopeFwhms,0.020262934267520905
thermo-20y-qc,isotopeFwhms,0.020291263237595558
thermo-20y-qc,isotopeFwhms,0.020292669534683228
thermo-20y-qc,isotopeFwhms,0.020310306921601295
thermo-20y-qc,isotopeFwhms,0.020373394712805748
thermo-20y-qc,isotopeFwhms,0.020375695079565048
thermo-20y-qc,isotopeFwhms,0.020392173901200294
thermo-20y-qc,isotopeFwhms,0.020411601290106773
thermo-20y-qc,isotopeFwhms,0.020418262109160423
thermo-20y-qc,isotopeFwhms,0.020427100360393524
thermo-20y-qc,isotopeFwhms,0.02045249380171299
thermo-20y-qc,isotopeFwhms,0.02045714296400547
thermo-20y-qc,isotopeFwhms,0.020466286689043045
thermo-20y-qc,isotopeFwhms,0.020539848133921623
thermo-20y-qc,isotopeFwhms,0.020544162020087242
thermo-20y-qc,isotopeFwhms,0.020576436072587967
thermo-20y-qc,isotopeFwhms,0.020586583763360977
thermo-20y-qc,isotopeFwhms,0.02059280313551426
thermo-20y-qc,isotopeFwhms,0.02062906324863434
thermo-20y-qc,isotopeFwhms,0.02063043974339962
thermo-20y-qc,isotopeFwhms,0.020632382482290268
thermo-20y-qc,isotopeFwhms,0.020635435357689857
thermo-20y-qc,isotopeFwhms,0.020643528550863266
thermo-20y-qc,isotopeFwhms,0.02064446359872818
thermo-20y-qc,isotopeFwhms,0.020682303234934807
thermo-20y-qc,isotopeFwhms,0.02068937197327614
thermo-20y-qc,isotopeFwhms,0.020693879574537277
thermo-20y-qc,isotopeFwhms,0.020723355934023857
thermo-20y-qc,isotopeFwhms,0.020727571099996567
thermo-20y-qc,isotopeFwhms,0.020735204219818115
thermo-20y-qc,isotopeFwhms,0.020740315318107605
thermo-20y-qc,isotopeFwhms,0.020768146961927414
thermo-20y-qc,isotopeFwhms,0.020770922303199768
thermo-20y-qc,isotopeFwhms,0.02080254629254341
thermo-20y-qc,isotopeFwhms,0.020808584988117218
thermo-20y-qc,isotopeFwhms,0.02081977017223835
thermo-20y-qc,isotopeFwhms,0.020830251276493073
thermo-20y-qc,isotopeFwhms,0.02084076590836048
thermo-20y-qc,isotopeFwhms,0.020854679867625237
thermo-20y-qc,isotopeFwhms,0.02089112065732479
thermo-20y-qc,isotopeFwhms,0.020908206701278687
thermo-20y-qc,isotopeFwhms,0.02091125212609768
thermo-20y-qc,isotopeFwhms,0.02092018723487854
thermo-20y-qc,isotopeFwhms,0.020940862596035004
thermo-20y-qc,isotopeFwhms,0.02094670571386814
thermo-20y-qc,isotopeFwhms,0.0209885872900486
thermo-20y-qc,isotopeFwhms,0.021061543375253677
thermo-20y-qc,isotopeFwhms,0.021067844703793526
thermo-20y-qc,isotopeFwhms,0.021093228831887245
thermo-20y-qc,isotopeFwhms,0.021098969504237175
thermo-20y-qc,isotopeFwhms,0.021128052845597267
thermo-20y-qc,isotopeFwhms,0.02113465964794159
thermo-20y-qc,isotopeFwhms,0.02116144262254238
thermo-20y-qc,isotopeFwhms,0.021211713552474976
thermo-20y-qc,isotopeFwhms,0.02121293544769287
thermo-20y-qc,isotopeFwhms,0.021283403038978577
thermo-20y-qc,isotopeFwhms,0.021289117634296417
thermo-20y-qc,isotopeFwhms,0.021300183609128
thermo-20y-qc,isotopeFwhms,0.021322079002857208
thermo-20y-qc,isotopeFwhms,0.021336279809474945
thermo-20y-qc,isotopeFwhms,0.02134130708873272
thermo-20y-qc,isotopeFwhms,0.021344661712646484
thermo-20y-qc,isotopeFwhms,0.021349942311644554
thermo-20y-qc,isotopeFwhms,0.021359585225582123
thermo-20y-qc,isotopeFwhms,0.02136143110692501
thermo-20y-qc,isotopeFwhms,0.02136700227856636
thermo-20y-qc,isotopeFwhms,0.021381061524152756
thermo-20y-qc,isotopeFwhms,0.021399827674031258
thermo-20y-qc,isotopeFwhms,0.021401844918727875
thermo-20y-qc,isotopeFwhms,0.02142300084233284
thermo-20y-qc,isotopeFwhms,0.021434754133224487
thermo-20y-qc,isotopeFwhms,0.021462349221110344
thermo-20y-qc,isotopeFwhms,0.021472521126270294
thermo-20y-qc,isotopeFwhms,0.021499142050743103
thermo-20y-qc,isotopeFwhms,0.02152172476053238
thermo-20y-qc,isotopeFwhms,0.02153605967760086
thermo-20y-qc,isotopeFwhms,0.021539239212870598
thermo-20y-qc,isotopeFwhms,0.021592693403363228
thermo-20y-qc,isotopeFwhms,0.02159600518643856
thermo-20y-qc,isotopeFwhms,0.02159600518643856
thermo-20y-qc,isotopeFwhms,0.021611789241433144
thermo-20y-qc,isotopeFwhms,0.021618053317070007
thermo-20y-qc,isotopeFwhms,0.021632470190525055
thermo-20y-qc,isotopeFwhms,0.02168719843029976
thermo-20y-qc,isotopeFwhms,0.021708527579903603
thermo-20y-qc,isotopeFwhms,0.02174491062760353
thermo-20y-qc,isotopeFwhms,0.021757610142230988
thermo-20y-qc,isotopeFwhms,0.021768735721707344
thermo-20y-qc,isotopeFwhms,0.021768983453512192
thermo-20y-qc,isotopeFwhms,0.021773627027869225
thermo-20y-qc,isotopeFwhms,0.021801108494400978
thermo-20y-qc,isotopeFwhms,0.021817445755004883
thermo-20y-qc,isotopeFwhms,0.021833103150129318
thermo-20y-qc,isotopeFwhms,0.021834198385477066
thermo-20y-qc,isotopeFwhms,0.021850673481822014
thermo-20y-qc,isotopeFwhms,0.02185371145606041
thermo-20y-qc,isotopeFwhms,0.021866757422685623
thermo-20y-qc,isotopeFwhms,0.02188299037516117
thermo-20y-qc,isotopeFwhms,0.021910913288593292
thermo-20y-qc,isotopeFwhms,0.021930906921625137
thermo-20y-qc,isotopeFwhms,0.02193564362823963
thermo-20y-qc,isotopeFwhms,0.02194090001285076
thermo-20y-qc,isotopeFwhms,0.0219565499573946
thermo-20y-qc,isotopeFwhms,0.021987946704030037
thermo-20y-qc,isotopeFwhms,0.02200387977063656
thermo-20y-qc,isotopeFwhms,0.022015336900949478
thermo-20y-qc,isotopeFwhms,0.022017652168869972
thermo-20y-qc,isotopeFwhms,0.02206011302769184
thermo-20y-qc,isotopeFwhms,0.022065119817852974
thermo-20y-qc,isotopeFwhms,0.022074516862630844
thermo-20y-qc,isotopeFwhms,0.022081147879362106
thermo-20y-qc,isotopeFwhms,0.0221006628125906
thermo-20y-qc,isotopeFwhms,0.022117221727967262
thermo-20y-qc,isotopeFwhms,0.02213282324373722
thermo-20y-qc,isotopeFwhms,0.022167803719639778
thermo-20y-qc,isotopeFwhms,0.02218068391084671
thermo-20y-qc,isotopeFwhms,0.02219059318304062
thermo-20y-qc,isotopeFwhms,0.022200245410203934
thermo-20y-qc,isotopeFwhms,0.02221009135246277
thermo-20y-qc,isotopeFwhms,0.022221796214580536
thermo-20y-qc,isotopeFwhms,0.02223723940551281
thermo-20y-qc,isotopeFwhms,0.02224261313676834
thermo-20y-qc,isotopeFwhms,0.022269586101174355
thermo-20y-qc,isotopeFwhms,0.022280195727944374
thermo-20y-qc,isotopeFwhms,0.022313281893730164
thermo-20y-qc,isotopeFwhms,0.022381331771612167
thermo-20y-qc,isotopeFwhms,0.022390417754650116
thermo-20y-qc,isotopeFwhms,0.02239399217069149
thermo-20y-qc,isotopeFwhms,0.022411378100514412
thermo-20y-qc,isotopeFwhms,0.022424133494496346
thermo-20y-qc,isotopeFwhms,0.022445106878876686
thermo-20y-qc,isotopeFwhms,0.02245430089533329
thermo-20y-qc,isotopeFwhms,0.02248179167509079
thermo-20y-qc,isotopeFwhms,0.022488540038466454
thermo-20y-qc,isotopeFwhms,0.022511769086122513
thermo-20y-qc,isotopeFwhms,0.022515635937452316
thermo-20y-qc,isotopeFwhms,0.02252407930791378
thermo-20y-qc,isotopeFwhms,0.022541793063282967
thermo-20y-qc,isotopeFwhms,0.022554799914360046
thermo-20y-qc,isotopeFwhms,0.022555259987711906
thermo-20y-qc,isotopeFwhms,0.02262658067047596
thermo-20y-qc,isotopeFwhms,0.022647464647889137
thermo-20y-qc,isotopeFwhms,0.022654542699456215
thermo-20y-qc,isotopeFwhms,0.022660106420516968
thermo-20y-qc,isotopeFwhms,0.022662632167339325
thermo-20y-qc,isotopeFwhms,0.022676127031445503
thermo-20y-qc,isotopeFwhms,0.02267838828265667
thermo-20y-qc,isotopeFwhms,0.022727062925696373
thermo-20y-qc,isotopeFwhms,0.022736649960279465
thermo-20y-qc,isotopeFwhms,0.022796811535954475
thermo-20y-qc,isotopeFwhms,0.022813787683844566
thermo-20y-qc,isotopeFwhms,0.022824672982096672
thermo-20y-qc,isotopeFwhms,0.022891689091920853
thermo-20y-qc,isotopeFwhms,0.022900810465216637
thermo-20y-qc,isotopeFwhms,0.022915203124284744
thermo-20y-qc,isotopeFwhms,0.02292732149362564
thermo-20y-qc,isotopeFwhms,0.022932633757591248
thermo-20y-qc,isotopeFwhms,0.02294987626373768
thermo-20y-qc,isotopeFwhms,0.022954061627388
thermo-20y-qc,isotopeFwhms,0.022992970421910286
thermo-20y-qc,isotopeFwhms,0.023022541776299477
thermo-20y-qc,isotopeFwhms,0.023030417039990425
thermo-20y-qc,isotopeFwhms,0.023052990436553955
thermo-20y-qc,isotopeFwhms,0.023058613762259483
thermo-20y-qc,isotopeFwhms,0.02307828702032566
thermo-20y-qc,isotopeFwhms,0.02308511920273304
thermo-20y-qc,isotopeFwhms,0.023088913410902023
thermo-20y-qc,isotopeFwhms,0.023134805262088776
thermo-20y-qc,isotopeFwhms,0.02315673604607582
thermo-20y-qc,isotopeFwhms,0.023160072043538094
thermo-20y-qc,isotopeFwhms,0.023160072043538094
thermo-20y-qc,isotopeFwhms,0.02319234050810337
thermo-20y-qc,isotopeFwhms,0.023196686059236526
thermo-20y-qc,isotopeFwhms,0.02323022671043873
thermo-20y-qc,isotopeFwhms,0.02323947288095951
thermo-20y-qc,isotopeFwhms,0.02326405979692936
thermo-20y-qc,isotopeFwhms,0.02326924540102482
thermo-20y-qc,isotopeFwhms,0.023280620574951172
thermo-20y-qc,isotopeFwhms,0.02328687720000744
thermo-20y-qc,isotopeFwhms,0.023290371522307396
thermo-20y-qc,isotopeFwhms,0.023299191147089005
thermo-20y-qc,isotopeFwhms,0.023321526125073433
thermo-20y-qc,isotopeFwhms,0.023330848664045334
thermo-20y-qc,isotopeFwhms,0.02337716706097126
thermo-20y-qc,isotopeFwhms,0.02338865026831627
thermo-20y-qc,isotopeFwhms,0.023390421643853188
thermo-20y-qc,isotopeFwhms,0.023413019254803658
thermo-20y-qc,isotopeFwhms,0.02341359108686447
thermo-20y-qc,isotopeFwhms,0.02342272363603115
thermo-20y-qc,isotopeFwhms,0.023428360000252724
thermo-20y-qc,isotopeFwhms,0.023441506549715996
thermo-20y-qc,isotopeFwhms,0.023458395153284073
thermo-20y-qc,isotopeFwhms,0.023479295894503593
thermo-20y-qc,isotopeFwhms,0.023488149046897888
thermo-20y-qc,isotopeFwhms,0.02349236235022545
thermo-20y-qc,isotopeFwhms,0.023509392514824867
thermo-20y-qc,isotopeFwhms,0.023515915498137474
thermo-20y-qc,isotopeFwhms,0.023520229384303093
thermo-20y-qc,isotopeFwhms,0.023541105911135674
thermo-20y-qc,isotopeFwhms,0.02360863797366619
thermo-20y-qc,isotopeFwhms,0.023655859753489494
thermo-20y-qc,isotopeFwhms,0.02365625835955143
thermo-20y-qc,isotopeFwhms,0.02366209216415882
thermo-20y-qc,isotopeFwhms,0.023679686710238457
thermo-20y-qc,isotopeFwhms,0.023684924468398094
thermo-20y-qc,isotopeFwhms,0.023733481764793396
thermo-20y-qc,isotopeFwhms,0.02382020652294159
thermo-20y-qc,isotopeFwhms,0.023871103301644325
thermo-20y-qc,isotopeFwhms,0.02387317083775997
thermo-20y-qc,isotopeFwhms,0.023893551900982857
thermo-20y-qc,isotopeFwhms,0.023896753787994385
thermo-20y-qc,isotopeFwhms,0.023908128961920738
thermo-20y-qc,isotopeFwhms,0.0240030400454998
thermo-20y-qc,isotopeFwhms,0.024011652916669846
thermo-20y-qc,isotopeFwhms,0.02402753382921219
thermo-20y-qc,isotopeFwhms,0.02403709478676319
thermo-20y-qc,isotopeFwhms,0.024058764800429344
thermo-20y-qc,isotopeFwhms,0.024072054773569107
thermo-20y-qc,isotopeFwhms,0.024091245606541634
thermo-20y-qc,isotopeFwhms,0.02410499006509781
thermo-20y-qc,isotopeFwhms,0.02410794049501419
thermo-20y-qc,isotopeFwhms,0.024131374433636665
thermo-20y-qc,isotopeFwhms,0.024136748164892197
thermo-20y-qc,isotopeFwhms,0.02415110357105732
thermo-20y-qc,isotopeFwhms,0.024178210645914078
thermo-20y-qc,isotopeFwhms,0.024198437109589577
thermo-20y-qc,isotopeFwhms,0.02420038729906082
thermo-20y-qc,isotopeFwhms,0.024224044755101204
thermo-20y-qc,isotopeFwhms,0.024330399930477142
thermo-20y-qc,isotopeFwhms,0.02433236502110958
thermo-20y-qc,isotopeFwhms,0.024353256449103355
thermo-20y-qc,isotopeFwhms,0.024378564208745956
thermo-20y-qc,isotopeFwhms,0.024381587281823158
thermo-20y-qc,isotopeFwhms,0.024398379027843475
thermo-20y-qc,isotopeFwhms,0.024439014494419098
thermo-20y-qc,isotopeFwhms,0.024473950266838074
thermo-20y-qc,isotopeFwhms,0.024539263918995857
thermo-20y-qc,isotopeFwhms,0.024554476141929626
thermo-20y-qc,isotopeFwhms,0.024603158235549927
thermo-20y-qc,isotopeFwhms,0.02463219314813614
thermo-20y-qc,isotopeFwhms,0.024651937186717987
thermo-20y-qc,isotopeFwhms,0.02466490864753723
thermo-20y-qc,isotopeFwhms,0.02468837983906269
thermo-20y-qc,isotopeFwhms,0.024689629673957825
thermo-20y-qc,isotopeFwhms,0.02473060041666031
thermo-20y-qc,isotopeFwhms,0.024731382727622986
thermo-20y-qc,isotopeFwhms,0.02479729987680912
thermo-20y-qc,isotopeFwhms,0.02481730654835701
thermo-20y-qc,isotopeFwhms,0.02484741620719433
thermo-20y-qc,isotopeFwhms,0.02487260475754738
thermo-20y-qc,isotopeFwhms,0.02490708976984024
thermo-20y-qc,isotopeFwhms,0.024936625733971596
thermo-20y-qc,isotopeFwhms,0.02496270090341568
thermo-20y-qc,isotopeFwhms,0.0249632578343153
thermo-20y-qc,isotopeFwhms,0.02498132921755314
thermo-20y-qc,isotopeFwhms,0.024997487664222717
thermo-20y-qc,isotopeFwhms,0.025006454437971115
thermo-20y-qc,isotopeFwhms,0.025008298456668854
thermo-20y-qc,isotopeFwhms,0.025021370500326157
thermo-20y-qc,isotopeFwhms,0.025059005245566368
thermo-20y-qc,isotopeFwhms,0.025062769651412964
thermo-20y-qc,isotopeFwhms,0.025064196437597275
thermo-20y-qc,isotopeFwhms,0.02508092299103737
thermo-20y-qc,isotopeFwhms,0.02512235753238201
thermo-20y-qc,isotopeFwhms,0.025126950815320015
thermo-20y-qc,isotopeFwhms,0.025137463584542274
thermo-20y-qc,isotopeFwhms,0.0251628328114748
thermo-20y-qc,isotopeFwhms,0.025234457105398178
thermo-20y-qc,isotopeFwhms,0.025235146284103394
thermo-20y-qc,isotopeFwhms,0.025273362174630165
thermo-20y-qc,isotopeFwhms,0.02535579353570938
thermo-20y-qc,isotopeFwhms,0.02537725679576397
thermo-20y-qc,isotopeFwhms,0.025403041392564774
thermo-20y-qc,isotopeFwhms,0.0254067312926054
thermo-20y-qc,isotopeFwhms,0.02542101964354515
thermo-20y-qc,isotopeFwhms,0.02543146349489689
thermo-20y-qc,isotopeFwhms,0.025449948385357857
thermo-20y-qc,isotopeFwhms,0.025498520582914352
thermo-20y-qc,isotopeFwhms,0.02551429718732834
thermo-20y-qc,isotopeFwhms,0.025516871362924576
thermo-20y-qc,isotopeFwhms,0.025522766634821892
thermo-20y-qc,isotopeFwhms,0.02553687058389187
thermo-20y-qc,isotopeFwhms,0.025574004277586937
thermo-20y-qc,isotopeFwhms,0.025574911385774612
thermo-20y-qc,isotopeFwhms,0.025586558505892754
thermo-20y-qc,isotopeFwhms,0.025590676814317703
thermo-20y-qc,isotopeFwhms,0.025647548958659172
thermo-20y-qc,isotopeFwhms,0.025656601414084435
thermo-20y-qc,isotopeFwhms,0.025664323940873146
thermo-20y-qc,isotopeFwhms,0.025677118450403214
thermo-20y-qc,isotopeFwhms,0.025684917345643044
thermo-20y-qc,isotopeFwhms,0.02569497376680374
thermo-20y-qc,isotopeFwhms,0.025707166641950607
thermo-20y-qc,isotopeFwhms,0.025730568915605545
thermo-20y-qc,isotopeFwhms,0.025801531970500946
thermo-20y-qc,isotopeFwhms,0.025856351479887962
thermo-20y-qc,isotopeFwhms,0.025893092155456543
thermo-20y-qc,isotopeFwhms,0.02589442767202854
thermo-20y-qc,isotopeFwhms,0.025986943393945694
thermo-20y-qc,isotopeFwhms,0.025998568162322044
thermo-20y-qc,isotopeFwhms,0.025999899953603745
thermo-20y-qc,isotopeFwhms,0.02600950188934803
thermo-20y-qc,isotopeFwhms,0.026026654988527298
thermo-20y-qc,isotopeFwhms,0.026051398366689682
thermo-20y-qc,isotopeFwhms,0.026080453768372536
thermo-20y-qc,isotopeFwhms,0.026080453768372536
thermo-20y-qc,isotopeFwhms,0.026082370430231094
thermo-20y-qc,isotopeFwhms,0.026092158630490303
thermo-20y-qc,isotopeFwhms,0.02618267573416233
thermo-20y-qc,isotopeFwhms,0.026198653504252434
thermo-20y-qc,isotopeFwhms,0.026208605617284775
thermo-20y-qc,isotopeFwhms,0.02622891403734684
thermo-20y-qc,isotopeFwhms,0.026229724287986755
thermo-20y-qc,isotopeFwhms,0.026268165558576584
thermo-20y-qc,isotopeFwhms,0.02629125490784645
thermo-20y-qc,isotopeFwhms,0.026347696781158447
thermo-20y-qc,isotopeFwhms,0.026388006284832954
thermo-20y-qc,isotopeFwhms,0.026393398642539978
thermo-20y-qc,isotopeFwhms,0.02662658505141735
thermo-20y-qc,isotopeFwhms,0.02662658505141735
thermo-20y-qc,isotopeFwhms,0.026651568710803986
thermo-20y-qc,isotopeFwhms,0.026675503700971603
thermo-20y-qc,isotopeFwhms,0.026675503700971603
thermo-20y-qc,isotopeFwhms,0.026708515360951424
thermo-20y-qc,isotopeFwhms,0.026716971769928932
thermo-20y-qc,isotopeFwhms,0.026727210730314255
thermo-20y-qc,isotopeFwhms,0.026785874739289284
thermo-20y-qc,isotopeFwhms,0.02678879164159298
thermo-20y-qc,isotopeFwhms,0.026791365817189217
thermo-20y-qc,isotopeFwhms,0.026795867830514908
thermo-20y-qc,isotopeFwhms,0.02685043029487133
thermo-20y-qc,isotopeFwhms,0.026861421763896942
thermo-20y-qc,isotopeFwhms,0.02689303457736969
thermo-20y-qc,isotopeFwhms,0.02689938060939312
thermo-20y-qc,isotopeFwhms,0.026907123625278473
thermo-20y-qc,isotopeFwhms,0.026936328038573265
thermo-20y-qc,isotopeFwhms,0.02695002779364586
thermo-20y-qc,isotopeFwhms,0.026996346190571785
thermo-20y-qc,isotopeFwhms,0.02704479731619358
thermo-20y-qc,isotopeFwhms,0.027063241228461266
thermo-20y-qc,isotopeFwhms,0.027086596935987473
thermo-20y-qc,isotopeFwhms,0.027090657502412796
thermo-20y-qc,isotopeFwhms,0.027100782841444016
thermo-20y-qc,isotopeFwhms,0.027118390426039696
thermo-20y-qc,isotopeFwhms,0.0271205585449934
thermo-20y-qc,isotopeFwhms,0.0271205585449934
